
2025/02/18 (16:29:23) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/18 (16:29:23) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/18 (17:20:36) | ===> btop++ v.1.4.0
2025/02/18 (17:20:36) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/18 (17:20:36) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/18 (17:20:36) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/18 (17:20:36) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/18 (17:20:36) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/02/18 (17:20:55) | WARNING: Failed to join _runner thread on exit!

2025/02/18 (17:20:56) | ===> btop++ v.1.4.0
2025/02/18 (17:20:56) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/18 (17:20:56) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/18 (17:20:56) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/18 (17:20:56) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/18 (17:20:56) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/18 (17:21:01) | ===> btop++ v.1.4.0
2025/02/18 (17:21:01) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/18 (17:21:01) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/18 (17:21:01) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/18 (17:21:01) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/18 (17:21:01) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/18 (17:21:33) | ===> btop++ v.1.4.0
2025/02/18 (17:21:33) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/18 (17:21:33) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/18 (17:21:33) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/18 (17:21:33) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/18 (17:21:33) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/18 (20:41:51) | ===> btop++ v.1.4.0
2025/02/18 (20:41:51) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/18 (20:41:51) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/18 (20:41:51) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/18 (20:41:51) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/18 (20:41:51) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/18 (20:42:38) | ===> btop++ v.1.4.0
2025/02/18 (20:42:38) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/18 (20:42:38) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/18 (20:42:38) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/18 (20:42:38) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/18 (20:42:38) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/18 (20:42:44) | ===> btop++ v.1.4.0
2025/02/18 (20:42:44) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/18 (20:42:44) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/18 (20:42:44) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/18 (20:42:44) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/18 (20:42:44) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/18 (20:43:39) | ===> btop++ v.1.4.0
2025/02/18 (20:43:39) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/18 (20:43:39) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/18 (20:43:39) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/18 (20:43:39) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/18 (20:43:39) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/18 (21:22:35) | ===> btop++ v.1.4.0
2025/02/18 (21:22:35) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/18 (21:22:35) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/18 (21:22:35) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/18 (21:22:35) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/18 (21:22:35) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (09:35:42) | ===> btop++ v.1.4.0
2025/02/19 (09:35:42) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (09:35:42) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (09:35:42) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (09:35:42) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (09:35:42) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (09:42:10) | ===> btop++ v.1.4.0
2025/02/19 (09:42:10) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (09:42:10) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (09:42:10) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (09:42:10) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (09:42:10) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (09:49:22) | ===> btop++ v.1.4.0
2025/02/19 (09:49:22) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (09:49:22) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (09:49:22) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (09:49:22) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (09:49:22) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (09:49:24) | ===> btop++ v.1.4.0
2025/02/19 (09:49:24) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (09:49:24) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (09:49:24) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (09:49:24) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (09:49:24) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/02/19 (09:49:41) | WARNING: Failed to join _runner thread on exit!

2025/02/19 (10:44:23) | ===> btop++ v.1.4.0
2025/02/19 (10:44:23) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (10:44:23) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (10:44:23) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (10:44:23) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (10:44:23) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (10:44:25) | ===> btop++ v.1.4.0
2025/02/19 (10:44:25) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (10:44:25) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (10:44:25) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (10:44:25) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (10:44:25) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (10:44:29) | ===> btop++ v.1.4.0
2025/02/19 (10:44:29) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (10:44:29) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (10:44:29) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (10:44:29) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (10:44:29) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (12:50:18) | ===> btop++ v.1.4.0
2025/02/19 (12:50:18) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (12:50:18) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (12:50:18) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (12:50:18) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (12:50:18) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (12:50:24) | ===> btop++ v.1.4.0
2025/02/19 (12:50:24) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (12:50:24) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (12:50:24) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (12:50:24) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (12:50:24) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (12:51:10) | ===> btop++ v.1.4.0
2025/02/19 (12:51:10) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (12:51:10) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (12:51:10) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (12:51:10) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (12:51:10) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (13:22:43) | ===> btop++ v.1.4.0
2025/02/19 (13:22:43) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (13:22:43) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (13:22:43) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (13:22:43) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (13:22:43) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (15:29:17) | ===> btop++ v.1.4.0
2025/02/19 (15:29:17) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (15:29:17) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (15:29:17) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (15:29:17) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (15:29:17) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (15:29:58) | ===> btop++ v.1.4.0
2025/02/19 (15:29:58) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (15:29:58) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (15:29:58) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (15:29:58) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (15:29:58) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (15:31:34) | ===> btop++ v.1.4.0
2025/02/19 (15:31:34) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (15:31:34) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (15:31:34) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (15:31:34) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (15:31:34) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (15:38:20) | ===> btop++ v.1.4.0
2025/02/19 (15:38:20) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (15:38:20) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (15:38:20) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (15:38:20) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (15:38:20) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (15:38:22) | ===> btop++ v.1.4.0
2025/02/19 (15:38:22) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (15:38:22) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (15:38:22) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (15:38:22) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (15:38:22) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (15:38:32) | ===> btop++ v.1.4.0
2025/02/19 (15:38:32) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (15:38:32) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (15:38:32) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (15:38:32) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (15:38:32) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (18:24:29) | ===> btop++ v.1.4.0
2025/02/19 (18:24:29) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (18:24:29) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (18:24:29) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (18:24:29) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (18:24:29) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (19:11:21) | ===> btop++ v.1.4.0
2025/02/19 (19:11:21) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (19:11:21) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (19:11:21) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (19:11:21) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (19:11:21) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (19:11:23) | ===> btop++ v.1.4.0
2025/02/19 (19:11:23) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (19:11:23) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (19:11:23) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (19:11:23) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (19:11:23) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (19:22:03) | ===> btop++ v.1.4.0
2025/02/19 (19:22:03) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (19:22:03) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (19:22:03) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (19:22:03) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (19:22:03) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (20:01:45) | ===> btop++ v.1.4.0
2025/02/19 (20:01:45) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/19 (20:01:45) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (20:01:45) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/19 (20:01:45) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/19 (20:01:46) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/20 (08:27:32) | ===> btop++ v.1.4.0
2025/02/20 (08:27:32) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/20 (08:27:32) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/20 (08:27:32) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/20 (08:27:32) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/20 (08:27:32) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/20 (08:35:00) | ===> btop++ v.1.4.0
2025/02/20 (08:35:00) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/20 (08:35:00) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/20 (08:35:00) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/20 (08:35:00) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/20 (08:35:00) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/20 (16:39:20) | ===> btop++ v.1.4.0
2025/02/20 (16:39:20) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/20 (16:39:20) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/20 (16:39:20) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/20 (16:39:20) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/20 (16:39:20) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/20 (16:39:21) | ===> btop++ v.1.4.0
2025/02/20 (16:39:21) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/20 (16:39:21) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/20 (16:39:21) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/20 (16:39:21) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/20 (16:39:21) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/20 (16:39:22) | ===> btop++ v.1.4.0
2025/02/20 (16:39:22) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/20 (16:39:22) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/20 (16:39:22) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/20 (16:39:22) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/20 (16:39:22) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/20 (16:52:28) | ===> btop++ v.1.4.0
2025/02/20 (16:52:28) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/20 (16:52:28) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/20 (16:52:28) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/20 (16:52:28) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/20 (16:52:28) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/20 (17:37:27) | ===> btop++ v.1.4.0
2025/02/20 (17:37:27) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/20 (17:37:27) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/20 (17:37:27) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/20 (17:37:27) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/20 (17:37:27) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/20 (17:37:29) | ===> btop++ v.1.4.0
2025/02/20 (17:37:29) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/20 (17:37:29) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/20 (17:37:29) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/20 (17:37:29) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/20 (17:37:29) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/20 (17:37:30) | ===> btop++ v.1.4.0
2025/02/20 (17:37:30) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/20 (17:37:30) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/20 (17:37:30) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/20 (17:37:30) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/20 (17:37:30) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/20 (17:54:45) | ===> btop++ v.1.4.0
2025/02/20 (17:54:45) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/20 (17:54:45) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/20 (17:54:45) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/20 (17:54:45) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/20 (17:54:45) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/20 (17:58:53) | ===> btop++ v.1.4.0
2025/02/20 (17:58:53) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/20 (17:58:53) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/20 (17:58:53) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/20 (17:58:53) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/20 (17:58:53) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/20 (21:08:46) | ===> btop++ v.1.4.0
2025/02/20 (21:08:46) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/20 (21:08:46) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/20 (21:08:46) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/20 (21:08:46) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/20 (21:08:46) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/20 (21:10:45) | ===> btop++ v.1.4.0
2025/02/20 (21:10:45) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/20 (21:10:45) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/20 (21:10:45) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/20 (21:10:45) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/20 (21:10:45) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/21 (09:46:31) | ===> btop++ v.1.4.0
2025/02/21 (09:46:31) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/21 (09:46:31) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/21 (09:46:31) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/21 (09:46:31) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/21 (09:46:31) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/21 (10:37:15) | ===> btop++ v.1.4.0
2025/02/21 (10:37:15) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/21 (10:37:15) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/21 (10:37:15) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/21 (10:37:15) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/21 (10:37:15) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/21 (10:39:33) | ===> btop++ v.1.4.0
2025/02/21 (10:39:33) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/21 (10:39:33) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/21 (10:39:33) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/21 (10:39:33) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/21 (10:39:33) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/21 (18:19:27) | ===> btop++ v.1.4.0
2025/02/21 (18:19:27) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/21 (18:19:27) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/21 (18:19:27) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/21 (18:19:27) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/21 (18:19:27) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/21 (18:19:28) | ===> btop++ v.1.4.0
2025/02/21 (18:19:28) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/21 (18:19:28) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/21 (18:19:28) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/21 (18:19:28) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/21 (18:19:28) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/21 (18:19:29) | ===> btop++ v.1.4.0
2025/02/21 (18:19:29) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/21 (18:19:29) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/21 (18:19:29) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/21 (18:19:29) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/21 (18:19:29) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/21 (22:22:26) | ===> btop++ v.1.4.0
2025/02/21 (22:22:26) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/21 (22:22:26) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/21 (22:22:26) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/21 (22:22:26) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/21 (22:22:26) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/22 (11:54:19) | ===> btop++ v.1.4.0
2025/02/22 (11:54:19) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/22 (11:54:19) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/22 (11:54:19) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/22 (11:54:19) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/22 (11:54:19) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/22 (11:54:26) | ===> btop++ v.1.4.0
2025/02/22 (11:54:26) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/22 (11:54:26) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/22 (11:54:26) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/22 (11:54:26) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/22 (11:54:26) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/22 (11:54:42) | ===> btop++ v.1.4.0
2025/02/22 (11:54:42) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/22 (11:54:42) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
